fips_cc,white,black,api,native,multiple,hispanic
17147,8.241104430189158e-05,1.4620105842132344e-06,4.015193995980038e-06,8.261656797984368e-06,2.0314736352368338e-05,3.3502233859978596e-06
17149,7.991343288977916e-05,6.7896762724479024e-06,2.823183278423464e-06,7.728646681985377e-06,1.4774353710813336e-05,3.5472953498800866e-06
17151,2.057869686815538e-05,6.864015793679084e-06,7.528488742462571e-07,7.728646681985377e-06,5.398321548181796e-06,1.3006749616226984e-06
17153,1.9828906829630763e-05,4.9584460661198e-05,1.0665359051821976e-06,6.92913150798689e-06,1.5058475897559745e-05,2.010134031598716e-06
17155,2.8649072080112918e-05,7.929548931326018e-07,8.783236866206333e-07,1.5990303479969746e-06,7.813360135526282e-06,5.045042275385012e-06
17157,0.00014658901868047167,8.145133542896443e-05,8.21860021052164e-06,2.132040463995966e-05,4.176596145172231e-05,1.7322625625247756e-05
17159,7.928523042506935e-05,1.9576073924211107e-06,7.5284887424625715e-06,7.462141623985882e-06,1.9746491978875516e-05,3.9414392776445405e-06
17161,0.0005662991911913531,0.0003404006677175797,0.00016456021642899437,0.00021000598570360268,0.0004911051997911702,0.0003388455346991012
17163,0.0008624409256640323,0.002051200849651168,0.00022848963333373904,0.0002145365716895941,0.000783893113233346,0.0001750590255165823
17165,0.00011653662335257957,2.512675817613932e-05,7.967650585772889e-06,2.5051475451952604e-05,5.852917046976052e-05,6.858104343101501e-06
17167,0.0008274946304900944,0.000586514042673611,0.0002086018755724004,0.0001191277609257746,0.0005811719329897822,6.978318241069659e-05
17169,3.619256780553964e-05,6.170180262188058e-06,8.155862804334453e-07,3.464565753993445e-06,4.2618328011961545e-06,1.931305246045825e-06
17171,2.6435165006901717e-05,2.2301856369354425e-07,8.155862804334453e-07,2.3985455219954618e-06,5.540382641555001e-06,8.67116641081799e-07
17173,0.00011103985178636868,1.2885517013404779e-06,3.8269817774184735e-06,1.2792242783975797e-05,1.605290355117218e-05,3.5472953498800866e-06
17175,2.9388729820819634e-05,7.433952123118142e-07,1.31748552993095e-06,3.731070811992941e-06,6.818932481913847e-06,1.2218461760698077e-06
